id,state,country
56714193,GA,US
56768003,GA,
56714273,FL,US
56714273,FL,US
56768013,NY,US
56782593,FL,US
56714353,FL,US
56714353,FL,US
56768023,FL,US
56782603,FL,US
56658551,DE,US
56672151,DE,
56714393,NY,US
119589372,NY,US
56658561,CA,US
56672181,CA,US
56714453,CA,US
56714453,CA,US
56714523,CA,US
56714523,CA,US
56768033,CA,US
56782613,CA,US
56714563,TX,US
56714563,TX,US
56714673,FL,US
56714673,FL,US
56768043,FL,
56658571,NY,US
56672201,NY,US
56714713,NY,US
56714713,NY,US
56578823,CA,US
56612693,CA,US
56714823,CA,US
56714823,CA,US
56658581,CA,US
56672211,CA,US
56714893,CA,US
56714893,CA,US
56658591,MD,US
56672231,MD,US
56714963,MD,US
56714963,MD,US
56715053,MA,US
56715053,MA,US
56768053,MA,US
56782623,MA,US
56715103,NY,US
56715103,NY,US
56768063,NY,
56782633,NY,US
56578853,CA,US
56612723,CA,US
56715133,CA,US
56715133,CA,US
56715163,NY,US
56715163,NY,US
56768073,NY,US
56782643,NY,US
56715193,MA,US
56715193,MA,US
56768083,MA,
56658601,IL,US
56672271,IL,US
56715223,IL,US
56715223,IL,US
56672281,NY,US
56715253,NY,US
56715253,NY,US
56715283,NY,US
56715283,NY,US
56768093,NY,
56715313,,FR
56715313,,FR
56715333,,
56715333,,
56715363,MD,US
56715363,MD,US
56658611,IL,US
56672301,IL,US
56715393,IL,US
112274912,IL,US
56715423,NY,US
56715423,NY,US
56782653,NY,US
56658621,WI,US
56672351,WI,US
56715453,WI,US
56715453,WI,US
56578893,CO,US
56612773,CO,US
56715473,TX,US
56715473,TX,US
56578903,TN,US
56612783,TN,US
56715503,TN,US
56715503,TN,US
56578913,NJ,US
56612793,NJ,US
56715533,NY,US
58198423,NJ,US
56578923,CT,US
56612803,CT,US
56715563,CT,US
56715563,CT,US
56578933,FL,US
56612813,FL,US
56715593,FL,US
56715593,FL,US
56715623,CA,US
56715623,CA,US
56768103,CA,US
56782663,CA,US
56578943,CA,US
56612823,CA,US
56715653,CA,US
56715653,CA,US
56658631,NY,
56672361,NY,
56715683,NY,US
56715683,NY,US
56715713,TX,US
56715713,TX,US
56715743,,FR
56715743,,FR
56715763,NY,US
56715763,NY,US
56768113,NY,US
56782673,NY,US
56658641,IL,US
56672371,IL,US
56715793,IL,US
56715793,IL,US
56658651,CA,US
56672381,CA,US
56715823,CA,US
56715823,CA,US
56658661,NY,US
56672391,NY,US
56715853,NY,US
56715853,NY,US
56715873,NY,US
56715873,NY,US
56658671,OH,US
56672401,OH,US
56715903,OH,US
56715903,OH,US
56715933,,FR
56715933,,FR
56715963,MA,US
56715963,MA,US
56715993,NY,US
56715993,NY,US
56716023,GA,US
56716023,GA,US
56658681,GA,US
56672411,GA,US
56716053,GA,US
56716053,GA,US
56716083,FL,US
56716083,FL,US
56716103,,FR
56716103,,FR
56716133,MA,US
56716133,MA,US
56716163,AL,US
56716163,AL,US
56579013,PA,US
56612893,PA,US
56716193,PA,US
56716193,PA,US
56658691,LA,US
56672421,TX,US
56716223,TX,US
56716223,TX,US
56716253,LA,US
56716253,LA,US
56768123,LA,US
56782683,LA,US
56579033,NY,US
56612913,NY,US
56716273,NY,US
56716273,NY,US
56716293,NY,US
56716293,NY,US
56716323,NY,US
56716323,NY,US
56716353,CA,US
56716353,CA,US
56716383,FL,US
56716383,FL,US
56768133,FL,US
56782693,FL,US
56579043,PA,US
56612923,PA,US
56716413,PA,US
56716413,PA,US
56579053,TX,US
56612933,TX,US
56716443,TX,US
56716443,TX,US
56579063,Dorset,GB
56612943,Dorset,GB
56716463,Dorset,GB
56716463,Dorset,GB
56579073,NY,US
56612953,NY,US
56716493,NY,US
56716493,NY,US
56579083,NY,US
56612963,NY,US
56716513,NY,US
56716513,NY,US
56716543,SC,US
56716543,SC,US
56768143,SC,US
56782703,SC,US
56716573,TX,US
56716573,TX,US
56782713,TX,US
56658701,Dumfries and Galloway,GB
56672431,VA,US
56716603,VA,US
56716603,VA,US
56716633,,FR
56716633,,FR
56579103,CA,US
56612983,CA,US
56716663,CA,US
117079772,CA,US
56716683,TN,US
56716683,TN,US
56768153,TN,US
56782723,TN,US
56672441,IL,US
56716713,IL,US
56716713,IL,US
56716743,TN,US
56716743,TN,US
56782733,TN,US
56579113,FL,US
56613003,FL,US
56716773,FL,US
56716773,FL,US
56579123,TN,US
56613013,TN,US
56716803,TN,US
56716803,TN,US
56658711,CT,US
56672451,CT,US
56716833,CT,US
56716833,CT,US
56579143,VT,US
56613033,VT,US
56716863,VT,US
56716863,VT,US
56716893,NY,US
56716893,NY,US
56716913,TX,US
56716913,TX,US
56768163,TX,
56579153,CT,US
56613043,CT,USA
56716933,CT,US
56716933,CT,US
56658721,CT,US
56672461,CT,US
56716963,CT,US
56716963,CT,US
56716993,TN,US
56716993,TN,US
56768173,TN,
56717023,TN,US
56717023,TN,US
56658731,AZ,US
56672471,IL,US
56717053,AZ,US
56717053,AZ,US
56658741,NY,US
56672481,NY,US
56717083,NY,US
56717083,NY,US
56717103,OR,US
56717103,OR,US
56768183,OR,US
56782743,OR,US
56717133,FL,US
56717133,FL,US
56768193,FL,US
56782753,FL,US
56579193,CA,US
56613083,CA,US
56717163,CA,US
56717163,CA,US
56717183,NY,US
56717183,NY,US
56782763,NY,US
56717213,AM,NL
56717213,AM,NL
56683713,,FR
56683713,,FR
56658751,NH,NL
56672491,,NL
56717243,,NL
56717243,,NL
56579213,,NL
56613103,,NL
56717273,,NL
56717273,,NL
56579223,Noord-Holland,NL
56613113,,Netherlands
56717293,,NL
56717293,,NL
56579233,,NL
56613123,,NL
56717323,,NL
72990921,Noord Holland,NL
56579243,,NL
56613133,,NL
56717353,,NL
56717353,,NL
56717383,,NL
56717383,,NL
56717413,NY,US
56717413,NY,US
56579253,,GB
56613143,UK,UK
56717443,,GB
56717443,,GB
56579263,France,FR
56613153,Ile-de-France,FR
56717473,,FR
56717473,,FR
56717503,,BE
56717503,,BE
56768203,Brussels,BE
56782773,,Belgium
56579273,,BE
56613163,,BE
56717533,,BE
56717533,,BE
56579283,Brussels,BE
56613173,,BE
56717563,,BE
56717563,,BE
56717593,,BE
56717593,,BE
56782783,,BE
56579293,,BE
56613183,,BE
56717623,,BE
56717623,,BE
56579303,,NL
56613193,,NETHERLANDS
56717643,,NL
56717643,,NL
56717673,,BE
56717673,,BE
56768213,,Belgium
56717703,,BE
56717703,,BE
56768223,Antwerp,BE
56717723,,BE
56717723,,BE
56579313,,BE
56613203,,BE
56717753,,BE
56717753,,BE
56717783,,BE
56717783,,BE
56717813,,BE
56717813,,BE
56717843,,BE
56717843,,BE
56717873,,BE
56717873,,BE
56717903,,BE
56717903,,BE
56717923,,BE
56717923,,BE
56768233,Antwerpen,BE
56782793,,BE
56613213,,BE
56717953,,BE
56717953,,BE
56717973,,BE
56717973,,BE
56579323,,NL
56613223,,NL
56718003,,NL
56718003,,NL
56718033,,BE
56718033,,BE
56579333,Holland,NL
56613233,,Netherlands
56718063,,NL
56718063,,NL
56579343,,NL
56613243,,NL
56718093,Noord Brabant,NL
56718093,Noord Brabant,NL
56579353,,NL
56613253,,NL
56718123,,NL
56718123,,NL
56718143,,BE
56718143,,BE
56768243,,BE
56718173,,NL
56718173,,NL
56579363,,BE
56613263,,BE
56718203,,BE
56718203,,BE
56718223,,BE
56718223,,BE
56768253,,BE
56579373,,BE
56613273,,BE
56718253,,BE
56718253,,BE
56718283,CO,US
56718283,CO,US
56658761,MA,US
56672501,MA,
56718313,MA,US
60452933,MA,US
56658771,NH,US
56672511,NH,
56718343,NH,US
56718343,NH,US
56718373,,BE
56718373,,BE
56768263,.,BE
56782803,,BE
56658781,PA,US
56672521,PA,US
56718403,PA,US
56718403,PA,US
56718423,NY,US
56718423,NY,US
56718453,,GB
56718453,,GB
56768273,UK,GB
56782813,,GB
56579413,ile de france,FR
56613313,,FR
56718483,ile de france,FR
56718483,ile de france,FR
56718513,FL,US
56718513,FL,US
56768283,NY,US
56782823,NY,US
56718543,TN,US
56718543,TN,US
56579423,ontario,CA
56613323,ON,CA
56718563,Ontario,CA
56718563,Ontario,CA
56579433,TN,US
56613333,TN,US
56718593,TN,US
56718593,TN,US
56579443,Ile-de-France,FR
56613343,,FR
56718623,Ile-de-France,FR
56718623,Ile-de-France,FR
56718653,,FR
56718653,,FR
56718673,,BE
56718673,,BE
56768293,,BE
56782833,,BE
56718703,NY,US
56718703,NY,US
56768303,NY,US
56718733,OR,US
56718733,OR,US
56718763,CA,US
56718763,CA,US
56768313,CA,US
56782843,CA,
56718793,,BE
56718793,,BE
56768323,,Belgium
56718823,,FR
56718823,,FR
56768333,,FR
56782853,,France
56658791,ALPES_MARITIMES,FR
56672531,,FR
56718853,Cote d' Azur,FR
56718853,Cote d' Azur,FR
56718873,Cote d' Azur,FR
56718873,Cote d' Azur,FR
56768343,Cote d' Azur,FR
56782863,,France
56718903,Cote d' Azur,FR
56718903,Cote d' Azur,FR
56718923,Cote d' Azur,FR
56718923,Cote d' Azur,FR
56718953,Cote d' Azur,FR
56718953,Cote d' Azur,FR
56768353,Cote d' Azur,FR
56782873,Cote d' Azur,France
56718983,,BE
56718983,,BE
56768363,,Belgium
56719013,,FR
56719013,,FR
56719043,,DK
56719043,,DK
56768373,n/a,DK
56782883,,DK
56658801,IL,US
56672541,IL,US
56719073,IL,US
56719073,IL,US
56658811,CA,US
56672551,CA,US
56719103,CA,US
122703822,CA,US
56719133,Rutland,GB
56719133,Rutland,GB
56719163,,BE
56719163,,BE
56768383,Hasselt - Brussels,BE
56782893,,BE
56719183,CA,US
56719183,CA,US
56782903,CA,US
56579483,CA,US
56613383,CA,US
56719213,CA,US
56719213,CA,US
56719243,,FR
56719243,,FR
56719273,,MC
56719273,,MC
56719303,Provence,FR
56719303,Provence,FR
56719323,Provence,FR
56719323,Provence,FR
56768393,,France
56719353,,GB
56719353,,GB
56719383,Provence,FR
56719383,Provence,FR
56579493,Vaucluse,FR
56613393,Vaucluse,FR
56719413,Vaucluse,FR
56719413,Vaucluse,FR
56658821,NY,US
56672561,NY,
56719433,NY,US
56719433,NY,US
56658831,TX,US
56672571,TX,US
56719463,TX,US
56719463,TX,US
56579523,CA,US
56613423,CA,US
56719493,CA,US
56719493,CA,US
56579533,CA,US
56613433,TX,
56719523,CA,US
56719523,CA,US
56719553,,NL
56719553,,NL
56782913,,NL
56719583,NY,US
56719583,NY,US
56719613,MA,US
56719613,MA,US
56768403,MA,
56719643,Hauts de Seine,FR
56719643,Hauts de Seine,FR
56719673,-,FR
56719673,-,FR
56768413,,France
56719703,,FR
56719703,,FR
56768423,,France
56782923,,France
56579543,CA,US
56613443,CA,US
56719733,CA,US
56719733,CA,US
56719763,NV,US
56719763,NV,US
56719793,PA,US
56719793,PA,US
56768433,PA,US
56782933,PA,US
56719813,Provence,FR
56719813,Provence,FR
56768443,,France
56719843,,BE
56719843,,BE
56719883,,BE
56719883,,BE
56768453,,BE
56782943,,BE
56579553,,FR
56613453,,France
56719903,,FR
56719903,,FR
56658841,CT,
56672581,CT,US
56719933,CT,US
56719933,CT,US
56719963,NY,US
56719963,NY,US
56579573,BE,BE
56719993,BE,BE
56719993,BE,BE
56720023,CA,US
56720023,CA,US
56768463,CA,
56782953,CA,US
56720053,,FR
56720053,,FR
56768473,,FR
56683723,Saint Ouen,FR
56683723,Saint Ouen,FR
56720073,CA,US
56720073,CA,US
56579583,NY,US
56613473,New York,US
56720103,NY,CA
56720103,NY,CA
56658851,NY,US
56672591,NY,US
56720133,NY,US
81015791,NY,US
56720173,DC,US
56720173,DC,US
56768483,VA,
56613493,CA,US
56720203,CA,US
56720203,CA,US
56579603,CA,US
56613503,CA,US
56720223,CA,US
56720223,CA,US
56720253,,NL
56720253,,NL
56782963,AM,Netherlands
56720283,Provence,FR
56720283,Provence,FR
56768493,Provence,FR
56782973,Provence,FR
56720313,CT,US
56720313,CT,US
56768503,CT,
56658861,NY,US
56672601,NY,
56720343,NY,US
56720343,NY,US
56720373,QU,CA
56720373,QU,CA
56720403,,GB
56720403,,GB
56579623,The Netherlands,NL
56613523,,The Netherlands
56720433,,NL
56720433,,NL
56658871,TX,US
56672611,TX,US
56720463,TX,US
56720463,TX,US
56720493,,GB
56720493,,GB
56768513,GLOS,
56658881,IL,US
56672621,IL,US
56720523,IL,US
56720523,IL,US
56720553,CA,US
56720553,CA,US
56768523,CA,US
56579653,,FR
56613553,,FR
56720583,,FR
56720583,,FR
56720613,,FR
56720613,,FR
56720703,,BE
56720703,,BE
56782983,,NL
56720713,MD,US
56720713,MD,US
56768533,MD,
56782993,MD,
56720723,BC,CA
56720723,BC,CA
56720733,NY,US
56720733,NY,US
56720743,,NL
56720743,,NL
56768543,,Netherlands
56720753,ON,CA
56720753,ON,CA
56579663,,NL
56613563,,Netherlands
56720763,,NL
56720763,,NL
56720773,VA,US
56720773,VA,US
56768553,VA,US
56783003,VA,US
56720783,Provence,FR
56720783,Provence,FR
56768563,,France
56783013,,France
56579673,Yvelines,FR
56613573,,FR
56720793,Yvelines,FR
56720793,Yvelines,FR
56658891,TX,US
56672631,TX,US
56720803,TX,US
56720803,TX,US
56579693,RI,US
56613593,RI,US
56720813,RI,US
56720813,RI,US
56720823,CT,US
56720823,CT,US
56768573,CT,US
56783023,CT,US
56658901,PA,US
56672641,NJ,US
56720833,NJ,US
56720833,NJ,US
56720843,ON,CA
56720843,ON,CA
56579713,NJ,US
56613613,NJ,US
56720853,NJ,US
56720853,NJ,US
56720863,IL,US
56720863,IL,US
56768583,IL,US
56783033,IL,US
56720873,CA,US
56720873,CA,US
56720883,CA,US
56720883,CA,US
56768593,CA,
56720893,,FR
56720893,,FR
56768603,RHONE ALPES,FR
56579723,,GB
56720903,,GB
56720903,,GB
56579733,NY,US
56613623,PA,US
56720913,PA,US
56720913,PA,US
56720923,CA,US
56720923,CA,US
56768613,CA,US
56783043,CA,US
56658911,NY,US
56672651,NY,US
56720933,NY,US
56720933,NY,US
56579753,CA,US
56613643,CA,US
56720943,CA,US
56720943,CA,US
56720953,MI,US
56720953,MI,US
56768623,Michigan,269.426.0108
56783053,MI,
56720963,,FR
56720963,,FR
56768633,#ERROR!,
56720973,FL,US
56720973,FL,US
56783063,FL,US
56720983,AZ,US
56720983,AZ,US
56768643,AZ,US
56720993,NY,US
56720993,NY,US
56768653,NY,US
56721003,IL,US
56721003,IL,US
56768663,IL,US
56783073,IL,US
56579763,FL,US
56613653,FL,US
56721013,GA,US
56721013,GA,US
56579773,,IT
56613663,,IT
56721023,,IT
56721023,,IT
56579783,TX,US
56613673,Texas,US
56721033,TX,US
118571972,TX,US
56721043,NY,US
56721043,NY,US
56579793,NJ,US
56613683,NJ,US
56721053,NJ,US
56721053,NJ,US
56579803,FL,US
56613693,FL,US
56721063,FL,US
56721063,FL,US
56579813,,FR
56613703,,FR
56721073,Essonne,FR
56721073,Essonne,FR
56579823,NJ,US
56613713,NJ,US
56721083,NJ,US
56721083,NJ,US
56579833,PA,US
56613723,PA,US
56721093,PA,US
110090722,NY,US
56658921,CA,US
56672661,CA,US
56721103,CA,US
56721103,CA,US
56579853,France,FR
56613743,,FR
56721113,,FR
119503962,,FR
56721123,NY,US
56721123,NY,US
56579863,ON,CA
56613753,ON,CA
56721133,ON,CA
56721133,ON,CA
56579873,FL,US
56613763,FL,US
56721143,FL,US
56721143,FL,US
56579883,MD,US
56613773,MD,US
56721153,MD,US
56721153,MD,US
56721163,DC,US
56721163,DC,US
56721173,ON,CA
56721173,ON,CA
56768673,CA,
56783083,ON,CA
56721183,TX,US
56721183,TX,US
56658931,NY,US
56672671,NY,US
56721193,NY,US
56721193,NY,US
56721203,NY,US
56721203,NY,US
56768683,NY,
56783093,NY,
56579903,CA,US
56613793,CA,US
56721213,CA,US
58860593,CA,US
56721223,FL,US
56721223,FL,US
56768693,NY,
56721233,,GB
56721233,,GB
56658941,CA,US
56672681,CA,
56721243,CA,US
56721243,CA,US
56579923,CA,US
56613813,CA,US
56721253,CA,US
56721253,CA,US
56658951,NY,US
56672691,NY,US
56721263,NY,US
56721263,NY,US
56658961,Cheshire,GB
56721273,,GB
56721273,,GB
56721283,,FR
56721283,,FR
56768703,France,FR
56721293,,FR
56721293,,FR
56783103,,France
56721303,RH-Alps,FR
56721303,RH-Alps,FR
56768713,,France
56783113,,France
56721313,,FR
56721313,,FR
56658971,,FR
56672701,,FR
56721323,,FR
115024122,,FR
56658981,TX,US
56672711,TX,US
56721333,TX,US
56721333,TX,US
56579973,NY,US
56613853,NY,US
56721343,NY,US
56721343,NY,US
56579983,,FR
56613863,,France
56721353,,FR
56721353,,FR
56579993,,IT
56613873,,IT
56721363,,IT
56721363,,IT
56580003,,IT
56613883,,IT
56721373,,IT
56721373,,IT
56721383,,IT
56721383,,IT
56768723,Italy,IT
56783123,,IT
56721393,MN,US
56721393,MN,US
56768733,MN,US
56783133,MN,US
56721403,NY,US
56721403,NY,US
56768743,NY,
56783143,NY,US
56721413,CA,US
56721413,CA,US
56721423,,FR
56721423,,FR
56721433,,IT
56721433,,IT
56768753,,IT
56783153,,Italy
56721443,Conwy,GB
56721443,Conwy,GB
56768763,Conwy,GB
56783163,,United Kingdom
56580013,,GB
56613893,,Great Britan
56721453,,GB
56721453,,GB
56580023,NY,US
56613903,NY,US
56721463,NY,US
72193601,NY,US
56658991,NY,US
56672721,NY,US
56721473,NY,US
122578372,NY,US
56580043,,FR
56613923,,IT
56721483,,IT
56721483,,IT
56721493,,IT
56721493,,IT
56768773,,IT
56783173,,IT
56580053,FL,US
56613933,FL,US
56721503,FL,US
115114422,FL,US
56683733,,FR
56683733,,FR
56580063,,IT
56721513,,IT
56721513,,IT
83726432,,
56721523,GA,US
56721523,GA,US
56768783,GA,US
56783183,GA,US
56659001,CA,US
56672731,CA,US
56721533,CA,US
56721533,CA,US
56580083,,IT
56613953,,IT
56721543,,IT
56721543,,IT
56580093,,BE
56613963,,BE
56721553,,BE
56721553,,BE
56659011,CT,US
56672741,CT,US
56721563,CT,US
56721563,CT,US
56659021,,GB
56672751,,GB
56721573,,GB
56721573,,GB
56721583,NM,US
56721583,NM,US
56768793,NM,
56721593,NY,US
56721593,NY,US
56768803,NY,US
56783193,NY,US
56580123,NY,US
56613993,NY,US
56721603,NY,US
56721603,NY,US
56659031,NY,US
56672761,NY,US
56721613,NY,US
56721613,NY,US
56721623,NY,US
56721623,NY,US
56659041,TX,US
56672771,TX,US
56721633,TX,US
56721633,TX,US
56580153,,IT
56721643,,IT
56721643,,IT
83840111,,
56580163,GA,US
56614023,GA,US
56721653,GA,US
56721653,GA,US
56721663,NY,US
56721663,NY,US
56721673,,BE
56721673,,BE
56768813,Antwerp,BE
56783203,,BE
56580173,NY,US
56614033,NY,US
56721683,NY,US
56721683,NY,US
56659051,CA,US
56672781,CA,US
56721693,CA,US
56721693,CA,US
56721703,,FR
56721703,,FR
56580193,France,FR
56614053,,FR
56721713,,FR
98458141,,FR
56721723,,FR
56721723,,FR
56783213,,France
56721733,NY,US
56721733,NY,US
56721743,NY,US
56721743,NY,US
56768823,NY,US
56783223,NY,US
56580203,France,FR
56614063,IDF,FR
56721753,,FR
56721753,,FR
56721763,CA,US
56721763,CA,US
56768833,CA,
56783233,CA,
56580213,Girona,ES
56614073,,ES
56721773,Spain,ES
56721773,Spain,ES
56580223,,IT
56721783,,IT
56721783,,IT
84904051,,
56580233,Vat no. 13438241005,IT
56614083,,IT
56721793,,IT
112650472,,IT
56614093,,IT
56721803,,IT
56721803,,IT
56721813,D.F.,MX
56721813,D.F.,MX
56768843,D.F.,MX
56783243,D.F.,MX
56721823,CA,US
56721823,CA,US
56768853,CA,US
56783253,CA,US
56721833,GA,US
56721833,GA,US
56614103,MA,US
56721843,MA,US
56721843,MA,US
56580243,,GB
56614113,,GB
56721853,,GB
56721853,,GB
56721863,,ES
56721863,,ES
56768863,,ES
56783263,,Spain
56659061,CA,US
56672791,CA,US
56721873,CA,US
56721873,CA,US
56721883,HI,US
56721883,HI,US
56768873,CA,US
56783273,HI,US
56721893,CA,US
56721893,CA,US
56768883,CA,US
56783283,CA,US
56721903,NY,US
56721903,NY,US
56768893,NY,US
56783293,NY,US
56721913,,GB
56721913,,GB
56659071,NY,US
56672801,NY,US
56721923,NY,US
56721923,NY,US
56721933,,GB
56721933,,GB
56580273,MADRID,ES
56614143,,ES
56721943,,ES
56721943,,ES
56580283,CIF: B79475810,Spain
56721953,,ES
56721953,,ES
56721963,,ES
56721963,,ES
56783303,,ES
56721973,,ES
56721973,,ES
56580293,,GB
56721983,,GB
56721983,,GB
56721993,,ES
56721993,,ES
56783313,,Spain
56580303,,IT
56614153,,IT
56722003,,IT
56722003,,IT
56659081,CA,US
56672811,CA,US
56722013,CA,US
56722013,CA,US
56722023,,GB
56722023,,GB
56768903,,GB
56722033,Provence,FR
56722033,Provence,FR
56768913,,France
56722043,FL,US
56722043,FL,US
56783323,FL,US
56722053,CT,US
56722053,CT,US
56768923,CT,US
56783333,CT,
56722063,,ES
56722063,,ES
56722073,,GB
56722073,,GB
56722083,,NL
56722083,,NL
56580323,,GB
56722093,,GB
62072003,,GB
56722093,,GB
56580333,Vizcaya,ES
56614173,Vizcaya,ES
56722103,Madrid,ES
56722103,Madrid,ES
56722113,,GB
56722113,,GB
56768933,,GB
56783343,,GB
56722123,,IT
56722123,,IT
56722133,,ES
56722133,,ES
56768943,,
56783353,,ES
56659091,,GB
56722143,,GB
62195401,,GB
117811732,,GB
56722153,NY,US
56722153,NY,US
56722163,,IT
56722163,,IT
56768953,,ITALY
56722173,,IT
56722173,,IT
56768963,,IT
56722183,,FR
56722183,,FR
56722193,,GB
56722193,,GB
91824482,,
56659101,NY,US
56672821,NY,US
56722203,NY,US
107844902,NY,US
56722213,Srrey,GB
56722213,Srrey,GB
56580363,,GB
56614193,Gloucestershire,GB
56722223,,GB
56722223,,GB
56722233,,FR
56722233,,FR
56768973,,FR
56783363,,FR
56580373,,GB
56722243,,GB
56722243,,GB
56722253,,BE
56722253,,BE
56722263,,FR
56722263,,FR
56580383,Hampshire,GB
56614203,UK,UK
56722273,,GB
56722273,,GB
56722283,CA,US
56722283,CA,US
56768983,CA,US
56722293,Kent,GB
56722293,Kent,GB
56768993,Canterbury,
56580393,Antwerp,BE
56722303,,BE
56722303,,BE
56659111,DC,US
56672831,DC,US
56722313,DC,US
56722313,DC,US
56722323,OXFORDSHIRE,GB
56722323,OXFORDSHIRE,GB
61850051,,GB
56614223,,GB
56722333,Wiltshire,GB
56722333,Wiltshire,GB
119168502,Wiltshire,GB
56722343,,GB
56722343,,GB
56722353,,GB
56722353,,GB
56783373,,
56580413,,DE
56614233,,DE
56722363,,DE
56722363,,DE
56580423,NY,US
56614243,NY,US
56722373,NY,US
56722373,NY,US
56722383,,GB
56722383,,GB
56722393,,GB
56722393,,GB
56769003,,
56722403,WA,US
56722403,WA,US
56783383,WA,US
56659121,NC,US
56672841,NC,US
56722413,NC,US
56722413,NC,US
56659131,,FR
56672851,,FR
56722423,,FR
56722423,,FR
56580453,,France
56614273,,FR
56722433,,FR
56722433,,FR
56722443,,GB
56722443,,GB
56580463,NY,US
56722453,NY,US
56722453,NY,US
56580473,CT,US
56614283,CT,US
56722463,CT,US
56722463,CT,US
56722473,,FR
56722473,,FR
56722483,,GB
56722483,,GB
56580483,,
56722493,,GB
56722493,,GB
56580493,,GB
56614293,,GB
56722503,,GB
75907141,Somerset,GB
56683743,,BE
56683743,,BE
56580503,Cambridgeshire,GB
56722513,,GB
56722513,,GB
61870531,,GB
56580513,IDF,FR
56614303,IDF,FR
56722523,IDF,FR
56722523,IDF,FR
56722533,,GB
56722533,,GB
56783393,,United Kingdom
56580523,,FR
56614313,,FR
56722543,,FR
56722543,,FR
56580533,NY,US
56614323,NY,US
56722553,NY,US
56722553,NY,US
56614333,,GB
56722563,Kent,GB
56722563,Kent,GB
56722573,,GB
56722573,,GB
61786441,,GB
56580543,,GB
56614343,Gloucestershire,GB
56722583,,GB
56722583,,GB
56722593,,GB
56722593,,GB
56722603,CA,US
56722603,CA,US
56769013,CA,
56722613,FL,US
56722613,FL,US
56769023,France,
56783403,FL,
56722623,CT,US
56722623,CT,US
56722633,CA,US
56722633,CA,US
56769033,CA,US
56783413,CA,US
56659141,NY,US
56672861,NY,US
56722643,NY,US
56722643,NY,US
56722653,,FR
56722653,,FR
56580563,Hampshire,GB
56614363,Hampshire,GB
56722663,,GB
56722663,,GB
56722673,,GB
56722673,,GB
56722683,,GB
56722683,,GB
56783423,,GB
56659151,SO51 8BY,GB
56722693,SO51 8BY,GB
56722693,SO51 8BY,GB
56580583,France,FR
56614373,,FR
56722703,,FR
108739222,,FR
56614383,CA,US
56722713,CA,US
110281082,PA,US
56722723,CA,US
56722723,CA,US
56769043,CA,US
56783433,CA,US
56614393,,FR
56722733,,FR
56722733,,FR
96295821,,FR
56659161,NY,US
56672871,NY,
56722743,NY,US
56722743,NY,US
56722753,,GB
56722753,,GB
56769053,Surrey,GB
56783443,,Great Britan
56722763,,GB
56722763,,GB
56769063,,GB
56722773,,GB
56722773,,GB
56769073,,
56580603,,GB
56614413,,GB
56722783,,GB
56722783,,GB
56722793,,FR
56722793,,FR
56722803,,FR
56722803,,FR
56722813,CT,US
56722813,CT,US
56580613,,IT
56614423,Milan,IT
56722823,,IT
56722823,,IT
56722833,Lombardy,IT
56722833,Lombardy,IT
56722843,,GB
56722843,,GB
56722853,NY,US
56722853,NY,US
56722863,,GB
56722863,,GB
56769083,,Belgium
56614433,,GB
56722873,,GB
56722873,,GB
56722883,,GB
56722883,,GB
56783453,,Great Britan
56722893,,FR
56722893,,FR
56683753,,FR
56683753,,FR
56722903,CA,US
56722903,CA,US
56722913,,FR
56722913,,FR
56769093,France,FR
56783463,,France
56580623,TX,US
56614443,TX,US
56722923,TX,US
56722923,TX,US
56580633,,GB
56722933,,GB
56722933,,GB
56580643,Northamptonshire,GB
56614453,,GB
56722943,United Kingdom,GB
56722943,United Kingdom,GB
56722953,NJ,US
56722953,NJ,US
56769103,NJ,US
56783473,NJ,US
56722963,NY,US
56722963,NY,US
56659171,NY,US
56672881,NY,US
56722973,NY,US
56722973,NY,US
56659181,NC,US
56672891,NC,US
56722983,NC,US
56722983,NC,US
56614483,,NL
56722993,,NL
56722993,,NL
56723003,,GB
56723003,,GB
56580673,CA,US
56614493,CA,US
56723013,CA,US
56723013,CA,US
56723023,,ES
56723023,,ES
56769113,Madrid,ES
56580683,,GB
56723033,,GB
120518712,,GB
56659191,CA,US
56672901,CA,US
56723043,CA,US
56723043,CA,US
56580703,CA,US
56614513,CA,US
56723053,CA,US
56723053,CA,US
56659201,CA,US
56672911,CA,US
56723063,CA,US
56723063,CA,US
56723073,CA,US
56723073,CA,US
56769123,CA,US
56783483,CA,US
56580723,,
56614533,,ES
56723083,,ES
56723083,,ES
56723093,ME,US
56723093,ME,US
56580733,OH,US
56614543,OH,
56723103,OH,US
56723103,OH,US
56723113,,GB
56723113,,GB
56769133,,UK
56580743,Warwickshire,GB
56614553,,
56723123,Gloucestershire,GB
56723123,Gloucestershire,GB
56580753,CA,US
56614563,CA,US
56723133,CA,US
56723133,CA,US
56659211,NY,US
56672921,NY,US
56723143,NY,US
56723143,NY,US
56723153,NY,US
56723153,NY,US
56783493,NY,US
56580773,CA,US
56614583,CA,USA
56723163,CA,US
56723163,CA,US
56723173,,GB
56723173,,GB
56783503,,GB
56580783,Kent,GB
56614593,Kent,GB
56723183,Kent,GB
56723183,Kent,GB
56723193,,GB
56723193,,GB
56580793,Hampshire,GB
56723203,Hampshire,GB
56723203,Hampshire,GB
56723213,ON,CA
56723213,ON,CA
56769143,ON,CA
56783513,ON,Canada
56614603,NV,US
